,participant_ID,treatment,block_progressive_ID,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,trial_ID_block,left-0-right
20,9,2,0,1,2,1,0,0,27.0,32.0,50.0,47.0,18.0,37.0,11.0,67.0,34.0,26.0,72.0,13.0,211.0,223.0,600.0020000000077,0,0,,,,,0,0
21,9,2,0,1,2,1,0,0,30.0,18.0,31.0,47.0,13.0,43.0,19.0,34.0,43.0,34.0,22.0,68.0,182.0,220.0,433.32800000002607,0,0,,,,,0,0
22,9,2,0,1,2,1,0,0,45.0,24.0,34.0,17.0,26.0,56.0,78.0,23.0,12.0,47.0,32.0,15.0,202.0,207.0,500.0020000000077,0,0,,,,,0,0
23,9,2,0,1,2,1,0,0,44.0,28.0,32.0,38.0,56.0,40.0,34.0,44.0,60.0,40.0,25.0,16.0,238.0,219.0,316.65600000000563,0,1,,,,,0,0
24,9,2,0,1,2,1,0,0,19.0,60.0,16.0,41.0,22.0,11.0,11.0,57.0,10.0,45.0,15.0,35.0,169.0,173.0,5568.452000001267,0,0,,,,,0,0
25,9,2,0,1,2,1,0,0,40.0,34.0,38.0,63.0,41.0,47.0,57.0,12.0,71.0,33.0,72.0,23.0,263.0,268.0,288.3439999999245,1,1,,,,,0,0
26,9,2,0,1,2,1,0,0,57.0,12.0,71.0,33.0,72.0,23.0,40.0,34.0,38.0,63.0,41.0,47.0,268.0,263.0,200.00799999984443,1,0,,,,,0,0
27,9,2,0,1,2,1,0,0,28.0,67.0,30.0,69.0,61.0,37.0,13.0,43.0,13.0,17.0,52.0,49.0,292.0,187.0,400.0060000001686,1,0,,,,,0,0
28,9,2,0,1,2,1,0,0,12.0,71.0,40.0,50.0,25.0,60.0,37.0,31.0,42.0,52.0,35.0,48.0,258.0,245.0,216.14400000008754,0,1,,,,,0,0
29,9,2,0,1,2,1,0,0,28.0,18.0,67.0,54.0,66.0,47.0,49.0,51.0,45.0,10.0,28.0,40.0,280.0,223.0,1914.1806666660045,0,1,,,,,0,0
30,9,2,0,1,2,1,0,0,15.0,15.0,38.0,17.0,47.0,58.0,22.0,14.0,43.0,10.0,28.0,21.0,190.0,138.0,5921.2806666676115,0,1,,,,,0,0
31,9,2,0,1,2,1,0,0,46.0,14.0,50.0,25.0,46.0,37.0,65.0,31.0,64.0,46.0,28.0,30.0,218.0,264.0,599.9819999999369,0,0,,,,,0,0
32,9,2,0,1,2,1,0,0,19.0,34.0,43.0,34.0,22.0,68.0,30.0,18.0,31.0,47.0,13.0,43.0,220.0,182.0,466.53666666726747,0,1,,,,,0,0
33,9,2,0,1,2,1,0,0,21.0,40.0,45.0,25.0,75.0,17.0,10.0,11.0,56.0,11.0,20.0,13.0,223.0,121.0,649.5439999998313,0,1,,,,,0,0
34,9,2,0,1,2,1,0,0,20.0,13.0,20.0,38.0,56.0,53.0,62.0,48.0,39.0,48.0,23.0,32.0,200.0,252.0,1149.9519999999793,1,1,,,,,0,0
35,9,2,0,1,2,1,0,0,27.0,72.0,36.0,90.0,13.0,52.0,30.0,23.0,14.0,11.0,27.0,10.0,290.0,115.0,499.9699999999488,0,1,,,,,0,0
36,9,2,0,1,2,1,0,0,17.0,16.0,22.0,15.0,16.0,43.0,29.0,35.0,10.0,36.0,12.0,11.0,129.0,133.0,499.9979999999749,0,0,,,,,0,0
37,9,2,0,1,2,1,0,0,43.0,12.0,25.0,37.0,22.0,60.0,11.0,61.0,14.0,48.0,19.0,48.0,199.0,201.0,499.99799999997504,0,0,,,,,0,0
38,9,2,0,1,2,1,0,0,13.0,22.0,45.0,35.0,66.0,18.0,68.0,13.0,31.0,24.0,20.0,37.0,199.0,193.0,1371.6480000008596,0,1,,,,,0,0
39,9,2,0,1,2,1,0,0,76.0,23.0,36.0,41.0,29.0,61.0,44.0,28.0,76.0,16.0,15.0,11.0,266.0,190.0,746.8973333341148,0,1,,,,,0,0
40,9,2,0,1,2,1,0,0,34.0,44.0,60.0,40.0,25.0,16.0,44.0,28.0,32.0,38.0,56.0,40.0,219.0,238.0,99945.89533332805,0,0,,,,,0,0
41,9,2,0,1,2,1,0,0,51.0,39.0,19.0,12.0,17.0,26.0,33.0,31.0,22.0,35.0,22.0,29.0,164.0,172.0,200.0080000001006,0,0,,,,,0,0
42,9,2,0,1,2,1,0,0,25.0,30.0,20.0,12.0,75.0,16.0,32.0,52.0,10.0,13.0,37.0,38.0,178.0,182.0,516.6659999999683,1,1,,,,,0,0
43,9,2,0,1,2,1,0,0,33.0,31.0,22.0,35.0,22.0,29.0,51.0,39.0,19.0,12.0,17.0,26.0,172.0,164.0,516.6660000000384,0,1,,,,,0,0
44,9,2,0,1,2,1,0,0,32.0,52.0,10.0,13.0,37.0,38.0,25.0,30.0,20.0,12.0,75.0,16.0,182.0,178.0,499.7320000000066,0,1,,,,,0,0
45,9,2,0,1,2,1,0,0,36.0,12.0,74.0,22.0,41.0,30.0,56.0,59.0,13.0,62.0,50.0,22.0,215.0,262.0,466.6639999999667,0,0,,,,,0,0
46,9,2,0,1,2,1,0,0,32.0,41.0,33.0,14.0,47.0,28.0,21.0,63.0,56.0,30.0,76.0,36.0,195.0,282.0,216.66600000008475,0,0,,,,,0,0
47,9,2,0,1,2,1,0,0,10.0,75.0,30.0,29.0,23.0,26.0,58.0,24.0,73.0,54.0,18.0,60.0,193.0,287.0,283.3440000001342,0,0,,,,,0,0
48,9,2,0,1,2,1,0,0,49.0,26.0,23.0,27.0,13.0,62.0,15.0,26.0,69.0,72.0,14.0,10.0,200.0,206.0,366.6619999998948,0,0,,,,,0,0
49,9,2,0,1,2,1,0,0,29.0,78.0,14.0,61.0,51.0,77.0,21.0,38.0,24.0,45.0,48.0,26.0,310.0,202.0,200.00800000003068,0,1,,,,,0,0
50,9,2,0,3,1,1,0,1,53.0,25.0,57.0,37.0,18.0,44.0,22.0,58.0,47.0,16.0,13.0,28.0,234.0,184.0,2566.223999999531,1,0,,,,,0,1
51,9,2,0,3,1,1,0,3,46.0,32.0,25.0,26.0,35.0,18.0,15.0,41.0,45.0,58.0,21.0,12.0,182.0,192.0,249.98799999984908,1,1,,,,,0,1
52,9,2,0,3,1,1,0,4,11.0,13.0,60.0,63.0,29.0,32.0,39.0,20.0,11.0,54.0,65.0,12.0,208.0,201.0,483.34199999999277,1,0,,,,,0,2
53,9,2,0,3,1,1,0,2,51.0,42.0,14.0,16.0,47.0,14.0,78.0,12.0,36.0,15.0,61.0,83.0,184.0,285.0,216.6400000001304,1,1,,,,,0,2
54,9,2,0,3,1,1,0,4,10.0,16.0,45.0,24.0,18.0,33.0,30.0,10.0,21.0,21.0,60.0,14.0,146.0,156.0,500000.0,0,0,,,,,0,2
55,9,2,0,3,1,1,0,2,34.0,75.0,37.0,22.0,14.0,16.0,52.0,27.0,27.0,51.0,76.0,47.0,198.0,280.0,1400.423999999743,1,1,,,,,0,2
56,9,2,0,3,1,1,0,2,20.0,32.0,53.0,42.0,56.0,25.0,30.0,10.0,23.0,34.0,28.0,24.0,228.0,149.0,1516.3133333318235,0,1,,,,,0,2
57,9,2,0,3,1,1,0,2,61.0,34.0,21.0,15.0,17.0,25.0,77.0,17.0,60.0,83.0,42.0,33.0,173.0,312.0,799.9899999999908,1,1,,,,,0,2
58,9,2,0,3,1,1,0,1,13.0,19.0,21.0,29.0,24.0,17.0,18.0,58.0,47.0,24.0,70.0,14.0,123.0,231.0,282.52399999992923,1,1,,,,,0,1
59,9,2,0,3,1,1,0,1,35.0,16.0,18.0,50.0,18.0,13.0,23.0,26.0,28.0,76.0,34.0,13.0,150.0,200.0,350.00799999982115,1,1,,,,,0,1
60,9,2,0,3,1,1,0,4,77.0,17.0,60.0,83.0,42.0,33.0,61.0,34.0,21.0,15.0,17.0,25.0,312.0,173.0,216.2800000000279,0,1,,,,,0,2
61,9,2,0,3,1,1,0,4,27.0,20.0,76.0,32.0,34.0,28.0,12.0,31.0,30.0,58.0,31.0,33.0,217.0,195.0,666.6719999999273,1,0,,,,,0,2
62,9,2,0,3,1,1,0,4,27.0,70.0,33.0,44.0,43.0,47.0,39.0,31.0,59.0,63.0,32.0,62.0,264.0,286.0,299.99399999971513,0,0,,,,,0,2
63,9,2,0,3,1,1,0,4,33.0,14.0,36.0,35.0,42.0,40.0,15.0,73.0,27.0,18.0,10.0,62.0,200.0,205.0,200.00599999986585,0,0,,,,,0,2
64,9,2,0,3,1,1,0,1,12.0,37.0,52.0,55.0,28.0,43.0,36.0,46.0,20.0,44.0,27.0,20.0,227.0,193.0,216.66200000010429,1,0,,,,,0,1
65,9,2,0,3,1,1,0,2,30.0,12.0,12.0,27.0,20.0,55.0,10.0,22.0,23.0,66.0,36.0,16.0,156.0,173.0,516.9059999999126,0,0,,,,,0,2
66,9,2,0,3,1,1,0,2,65.0,14.0,13.0,19.0,55.0,80.0,34.0,25.0,39.0,44.0,52.0,32.0,246.0,226.0,206.96600000001493,1,0,,,,,0,2
67,9,2,0,3,1,1,0,4,11.0,18.0,35.0,62.0,48.0,25.0,19.0,43.0,31.0,15.0,36.0,45.0,199.0,189.0,200.00799999982118,0,1,,,,,0,2
68,9,2,0,3,1,1,0,1,62.0,65.0,39.0,55.0,77.0,24.0,16.0,55.0,35.0,35.0,19.0,35.0,322.0,195.0,216.66600000034083,1,0,,,,,0,1
69,9,2,0,3,1,1,0,3,33.0,44.0,64.0,18.0,53.0,35.0,34.0,51.0,23.0,53.0,26.0,32.0,247.0,219.0,283.3319999997504,0,1,,,,,0,1
70,9,2,0,3,1,1,0,4,34.0,25.0,39.0,44.0,52.0,32.0,65.0,14.0,13.0,19.0,55.0,80.0,226.0,246.0,200.0040000002831,0,0,,,,,0,2
71,9,2,0,3,1,1,0,1,27.0,37.0,12.0,15.0,59.0,24.0,22.0,16.0,11.0,13.0,54.0,65.0,174.0,181.0,216.63999999975792,1,1,,,,,0,1
72,9,2,0,3,1,1,0,2,39.0,20.0,11.0,54.0,65.0,12.0,11.0,13.0,60.0,63.0,29.0,32.0,201.0,208.0,299.9700000002049,1,1,,,,,0,2
73,9,2,0,3,1,1,0,2,50.0,28.0,56.0,54.0,75.0,18.0,13.0,24.0,49.0,10.0,49.0,64.0,281.0,209.0,216.65999999982304,1,0,,,,,0,2
74,9,2,0,3,1,1,0,1,33.0,37.0,31.0,64.0,58.0,79.0,35.0,35.0,72.0,18.0,27.0,49.0,302.0,236.0,249.9880000002682,1,0,,,,,0,1
75,9,2,0,3,1,1,0,1,74.0,56.0,19.0,12.0,12.0,69.0,22.0,16.0,25.0,44.0,62.0,26.0,242.0,195.0,333.3379999998957,0,1,,,,,0,1
76,9,2,0,3,1,1,0,1,71.0,26.0,15.0,17.0,27.0,42.0,29.0,29.0,14.0,14.0,63.0,26.0,198.0,175.0,333.3239999998827,0,1,,,,,0,1
77,9,2,0,3,1,1,0,1,47.0,40.0,10.0,32.0,23.0,34.0,21.0,11.0,29.0,39.0,13.0,58.0,186.0,171.0,250.0039999998175,0,1,,,,,0,1
78,9,2,0,3,1,1,0,2,45.0,18.0,24.0,45.0,51.0,57.0,19.0,71.0,23.0,29.0,25.0,21.0,240.0,188.0,766.6480000004176,1,0,,,,,0,2
79,9,2,0,3,1,1,0,1,12.0,42.0,15.0,16.0,32.0,77.0,74.0,40.0,28.0,28.0,31.0,36.0,194.0,237.0,200.00799999982118,0,0,,,,,0,1
80,9,2,0,3,1,1,0,3,57.0,13.0,13.0,29.0,41.0,26.0,41.0,19.0,44.0,19.0,14.0,50.0,179.0,187.0,300.01200000005775,1,1,,,,,0,1
81,9,2,0,3,1,1,0,3,18.0,58.0,47.0,24.0,70.0,14.0,13.0,19.0,21.0,29.0,24.0,17.0,231.0,123.0,200.5679999997373,0,1,,,,,0,1
82,9,2,0,3,1,1,0,2,27.0,32.0,57.0,14.0,15.0,47.0,34.0,18.0,65.0,20.0,20.0,51.0,192.0,208.0,216.64799999985843,0,0,,,,,0,2
83,9,2,0,3,1,1,0,4,44.0,31.0,73.0,33.0,13.0,10.0,19.0,30.0,30.0,37.0,12.0,71.0,204.0,199.0,216.66799999978397,1,0,,,,,0,2
84,9,2,0,3,1,1,0,3,43.0,16.0,72.0,25.0,24.0,27.0,28.0,38.0,45.0,19.0,38.0,29.0,207.0,197.0,216.6480000001378,1,0,,,,,0,1
85,9,2,0,3,1,1,0,3,16.0,55.0,35.0,35.0,19.0,35.0,62.0,65.0,39.0,55.0,77.0,24.0,195.0,322.0,233.34199999999257,0,0,,,,,0,1
86,9,2,0,3,1,1,0,3,22.0,58.0,47.0,16.0,13.0,28.0,53.0,25.0,57.0,37.0,18.0,44.0,184.0,234.0,200.09199999989946,1,1,,,,,0,1
87,9,2,0,3,1,1,0,3,72.0,73.0,35.0,57.0,30.0,77.0,63.0,32.0,39.0,10.0,52.0,45.0,344.0,241.0,783.1299999994226,1,0,,,,,0,1
88,9,2,0,3,1,1,0,4,17.0,19.0,10.0,21.0,44.0,46.0,62.0,13.0,45.0,40.0,36.0,55.0,157.0,251.0,383.3280000001192,0,0,,,,,0,2
89,9,2,0,3,1,1,0,3,74.0,40.0,28.0,28.0,31.0,36.0,12.0,42.0,15.0,16.0,32.0,77.0,237.0,194.0,350.0440000002272,0,1,,,,,0,1
90,9,2,0,3,1,1,0,4,20.0,37.0,19.0,12.0,10.0,38.0,25.0,19.0,52.0,18.0,20.0,13.0,136.0,147.0,216.65999999982304,0,0,,,,,0,2
91,9,2,0,3,1,1,0,1,38.0,28.0,31.0,25.0,71.0,43.0,33.0,24.0,17.0,49.0,50.0,21.0,236.0,194.0,200.00799999982118,1,0,,,,,0,1
92,9,2,0,3,1,1,0,1,41.0,19.0,44.0,19.0,14.0,50.0,57.0,13.0,13.0,29.0,41.0,26.0,187.0,179.0,283.32999999974857,0,1,,,,,0,1
93,9,2,0,3,1,1,0,4,25.0,81.0,75.0,61.0,13.0,20.0,35.0,28.0,27.0,21.0,34.0,25.0,275.0,170.0,1816.0566666687048,0,1,,,,,0,2
94,9,2,0,3,1,1,0,3,53.0,17.0,53.0,23.0,76.0,18.0,71.0,15.0,10.0,51.0,13.0,48.0,240.0,208.0,4431.474666652799,0,1,,,,,0,1
95,9,2,0,3,1,1,0,3,22.0,16.0,11.0,13.0,54.0,65.0,27.0,37.0,12.0,15.0,59.0,24.0,181.0,174.0,61210.211999995605,0,1,,,,,0,1
96,9,2,0,3,1,1,0,4,52.0,27.0,27.0,51.0,76.0,47.0,34.0,75.0,37.0,22.0,14.0,16.0,280.0,198.0,3767.353333339411,1,0,,,,,0,2
97,9,2,0,3,1,1,0,3,40.0,74.0,58.0,70.0,30.0,76.0,14.0,75.0,12.0,58.0,26.0,75.0,348.0,260.0,55205.211999998064,0,1,,,,,0,1
98,9,2,0,3,1,1,0,2,27.0,16.0,28.0,51.0,14.0,27.0,63.0,26.0,84.0,20.0,51.0,73.0,163.0,317.0,15242.343999986146,0,0,,,,,0,2
99,9,2,0,3,1,1,0,4,78.0,12.0,36.0,15.0,61.0,83.0,51.0,42.0,14.0,16.0,47.0,14.0,285.0,184.0,34047.174666625455,0,1,,,,,0,2
100,9,2,0,3,1,1,0,4,10.0,16.0,45.0,24.0,18.0,33.0,30.0,10.0,21.0,21.0,60.0,14.0,146.0,156.0,500000.0,0,0,,,,,0,2
101,9,2,0,3,1,1,0,4,10.0,16.0,45.0,24.0,18.0,33.0,30.0,10.0,21.0,21.0,60.0,14.0,146.0,156.0,500000.0,0,0,,,,,0,2
102,9,2,0,3,1,1,0,4,10.0,16.0,45.0,24.0,18.0,33.0,30.0,10.0,21.0,21.0,60.0,14.0,146.0,156.0,216.6760000004433,0,0,,,,,0,2
103,9,2,0,6,1,2,0,4,61.0,11.0,32.0,29.0,47.0,56.0,28.0,42.0,39.0,40.0,26.0,76.0,236.0,251.0,1649.934000000451,0,0,,,,,0,2
104,9,2,0,6,1,2,0,3,23.0,26.0,28.0,76.0,34.0,13.0,35.0,16.0,18.0,50.0,18.0,13.0,200.0,150.0,7718.328666670765,0,1,,,,,0,1
105,9,2,0,6,1,2,0,2,15.0,73.0,27.0,18.0,10.0,62.0,33.0,14.0,36.0,35.0,42.0,40.0,205.0,200.0,566.6680000000632,0,1,,,,,0,2
106,9,2,0,6,1,2,0,4,30.0,10.0,23.0,34.0,28.0,24.0,20.0,32.0,53.0,42.0,56.0,25.0,149.0,228.0,3749.9020000003193,0,0,,,,,0,2
107,9,2,0,6,1,2,0,2,19.0,30.0,30.0,37.0,12.0,71.0,44.0,31.0,73.0,33.0,13.0,10.0,199.0,204.0,666.6679999998769,0,0,,,,,0,2
108,9,2,0,6,1,2,0,3,17.0,48.0,71.0,12.0,64.0,41.0,20.0,44.0,77.0,21.0,80.0,29.0,253.0,271.0,600.0179999999701,1,1,,,,,0,1
109,9,2,0,6,1,2,0,2,14.0,11.0,48.0,40.0,31.0,30.0,50.0,69.0,16.0,34.0,58.0,10.0,174.0,237.0,650.4320000001226,1,1,,,,,0,2
110,9,2,0,6,1,2,0,1,28.0,38.0,45.0,19.0,38.0,29.0,43.0,16.0,72.0,25.0,24.0,27.0,197.0,207.0,616.6660000000153,1,1,,,,,0,1
111,9,2,0,6,1,2,0,4,63.0,26.0,84.0,20.0,51.0,73.0,27.0,16.0,28.0,51.0,14.0,27.0,317.0,163.0,533.1059999999591,1,0,,,,,0,2
112,9,2,0,6,1,2,0,1,34.0,51.0,23.0,53.0,26.0,32.0,33.0,44.0,64.0,18.0,53.0,35.0,219.0,247.0,566.6679999999702,1,1,,,,,0,1
113,9,2,0,6,1,2,0,2,12.0,31.0,30.0,58.0,31.0,33.0,27.0,20.0,76.0,32.0,34.0,28.0,195.0,217.0,316.6719999998808,0,0,,,,,0,2
114,9,2,0,6,1,2,0,3,33.0,24.0,17.0,49.0,50.0,21.0,38.0,28.0,31.0,25.0,71.0,43.0,194.0,236.0,13557.147333322328,0,0,,,,,0,1
115,9,2,0,6,1,2,0,4,43.0,47.0,14.0,32.0,30.0,68.0,40.0,57.0,28.0,16.0,46.0,29.0,234.0,216.0,200.0919999986887,0,1,,,,,0,2
116,9,2,0,6,1,2,0,4,13.0,24.0,49.0,10.0,49.0,64.0,50.0,28.0,56.0,54.0,75.0,18.0,209.0,281.0,483.33399999998505,0,0,,,,,0,2
117,9,2,0,6,1,2,0,3,35.0,35.0,72.0,18.0,27.0,49.0,33.0,37.0,31.0,64.0,58.0,79.0,236.0,302.0,200.00799999982118,0,0,,,,,0,1
118,9,2,0,6,1,2,0,2,62.0,13.0,45.0,40.0,36.0,55.0,17.0,19.0,10.0,21.0,44.0,46.0,251.0,157.0,25133.237333480683,0,1,,,,,0,2
119,9,2,0,6,1,2,0,3,22.0,16.0,25.0,44.0,62.0,26.0,74.0,56.0,19.0,12.0,12.0,69.0,195.0,242.0,733.3379999998963,0,0,,,,,0,1
120,9,2,0,6,1,2,0,1,14.0,75.0,12.0,58.0,26.0,75.0,40.0,74.0,58.0,70.0,30.0,76.0,260.0,348.0,950.0900000004103,1,1,,,,,0,1
121,9,2,0,6,1,2,0,1,63.0,32.0,39.0,10.0,52.0,45.0,72.0,73.0,35.0,57.0,30.0,77.0,241.0,344.0,949.9960000000901,1,1,,,,,0,1
122,9,2,0,6,1,2,0,4,39.0,24.0,41.0,60.0,54.0,31.0,47.0,67.0,53.0,46.0,64.0,68.0,249.0,345.0,716.6739999998364,1,1,,,,,0,2
123,9,2,0,6,1,2,0,1,36.0,50.0,57.0,12.0,16.0,16.0,19.0,14.0,12.0,61.0,30.0,32.0,187.0,168.0,1116.6640000000605,1,0,,,,,0,1
124,9,2,0,6,1,2,0,2,28.0,42.0,39.0,40.0,26.0,76.0,61.0,11.0,32.0,29.0,47.0,56.0,251.0,236.0,682.4639999983834,0,1,,,,,0,2
125,9,2,0,6,1,2,0,1,15.0,41.0,45.0,58.0,21.0,12.0,46.0,32.0,25.0,26.0,35.0,18.0,192.0,182.0,533.1099999999628,0,1,,,,,0,1
126,9,2,0,6,1,2,0,2,25.0,19.0,52.0,18.0,20.0,13.0,20.0,37.0,19.0,12.0,10.0,38.0,147.0,136.0,699.9980000000453,0,1,,,,,0,2
127,9,2,0,6,1,2,0,4,34.0,18.0,65.0,20.0,20.0,51.0,27.0,32.0,57.0,14.0,15.0,47.0,208.0,192.0,200.00599999986585,1,0,,,,,0,2
128,9,2,0,6,1,2,0,3,29.0,29.0,14.0,14.0,63.0,26.0,71.0,26.0,15.0,17.0,27.0,42.0,175.0,198.0,181524.4806665243,0,0,,,,,0,1
129,9,2,0,6,1,2,0,1,20.0,44.0,77.0,21.0,80.0,29.0,17.0,48.0,71.0,12.0,64.0,41.0,271.0,253.0,500000.0,0,1,,,,,0,1
130,9,2,0,6,1,2,0,2,40.0,57.0,28.0,16.0,46.0,29.0,43.0,47.0,14.0,32.0,30.0,68.0,216.0,234.0,625.6186666686707,0,0,,,,,0,2
131,9,2,0,6,1,2,0,3,27.0,22.0,38.0,78.0,16.0,61.0,20.0,10.0,26.0,88.0,42.0,37.0,242.0,223.0,56957.91266642923,0,1,,,,,0,1
132,9,2,0,6,1,2,0,4,10.0,22.0,23.0,66.0,36.0,16.0,30.0,12.0,12.0,27.0,20.0,55.0,173.0,156.0,437694.7180000547,0,1,,,,,0,2
133,9,2,0,6,1,2,0,2,19.0,43.0,31.0,15.0,36.0,45.0,11.0,18.0,35.0,62.0,48.0,25.0,189.0,199.0,63226.285999940075,0,0,,,,,0,2
134,9,2,0,6,1,2,0,3,33.0,13.0,52.0,40.0,32.0,45.0,73.0,31.0,49.0,27.0,29.0,62.0,215.0,271.0,233.3420000005513,0,0,,,,,0,1
135,9,2,0,6,1,2,0,2,39.0,31.0,59.0,63.0,32.0,62.0,27.0,70.0,33.0,44.0,43.0,47.0,286.0,264.0,5145.574000010446,0,1,,,,,0,2
136,9,2,0,6,1,2,0,2,47.0,67.0,53.0,46.0,64.0,68.0,39.0,24.0,41.0,60.0,54.0,31.0,345.0,249.0,2266.890000001153,0,1,,,,,0,2
137,9,2,0,6,1,2,0,2,30.0,10.0,21.0,21.0,60.0,14.0,10.0,16.0,45.0,24.0,18.0,33.0,156.0,146.0,316.04199999962003,0,1,,,,,0,2
138,9,2,0,6,1,2,0,4,19.0,71.0,23.0,29.0,25.0,21.0,45.0,18.0,24.0,45.0,51.0,57.0,188.0,240.0,466.6640000000597,0,0,,,,,0,2
139,9,2,0,6,1,2,0,2,13.0,67.0,46.0,18.0,21.0,11.0,34.0,71.0,67.0,24.0,32.0,30.0,176.0,258.0,749.6339999992401,0,0,,,,,0,2
140,9,2,0,6,1,2,0,2,35.0,28.0,27.0,21.0,34.0,25.0,25.0,81.0,75.0,61.0,13.0,20.0,170.0,275.0,233.91399999931457,0,0,,,,,0,2
141,9,2,0,6,1,2,0,3,19.0,14.0,12.0,61.0,30.0,32.0,36.0,50.0,57.0,12.0,16.0,16.0,168.0,187.0,1966.6580000001934,0,0,,,,,0,1
142,9,2,0,6,1,2,0,3,36.0,46.0,20.0,44.0,27.0,20.0,12.0,37.0,52.0,55.0,28.0,43.0,193.0,227.0,333.34999999962736,0,0,,,,,0,1
143,9,2,0,6,1,2,0,4,34.0,71.0,67.0,24.0,32.0,30.0,13.0,67.0,46.0,18.0,21.0,11.0,258.0,176.0,783.1280000008647,0,1,,,,,0,2
